"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/04/21","GBENG",56286961,6,187,4,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","GBENG",56286961,6,187,4,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","GBENG",56286961,6,187,4,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","GBENG",56286961,6,187,4,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","GBENG",56286961,6,187,4,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","GBENG",56286961,6,187,4,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","GBENG",56286961,8,295,6,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","GBENG",56286961,8,295,6,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","GBENG",56286961,8,295,6,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/30","GBENG",56286961,8,295,5,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/01","GBENG",56286961,8,295,4,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/02","GBENG",56286961,8,295,3,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/03","GBENG",56286961,8,295,3,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/04","GBENG",56286961,8,295,2,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/05","GBENG",56286961,8,295,2,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/06","GBENG",56286961,8,295,2,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","GBENG",56286961,8,295,2,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","GBENG",56286961,16,559,10,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/09","GBENG",56286961,19,646,13,459,0.0448916408668731,0.0159676459697958,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/10","GBENG",56286961,20,696,14,509,0.0416666666666667,0.0148455450598392,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/11","GBENG",56286961,21,746,13,451,0.0455764075067024,0.014966467438452,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/12","GBENG",56286961,23,802,15,507,0.0448877805486284,0.0143301974297762,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/13","GBENG",56286961,23,802,15,507,0.0448877805486284,0.0143301974297762,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/14","GBENG",56286961,27,960,19,665,0.0541666666666667,0.0143181147126332,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/15","GBENG",56286961,32,1067,24,772,0.0609184629803187,0.0143513250459361,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/16","GBENG",56286961,32,1067,24,772,0.0609184629803187,0.0143513250459361,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","GBENG",56286961,33,1167,25,872,0.0565552699228792,0.0132527935976259,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/18","GBENG",56286961,35,1183,27,888,0.0583262890955199,0.0133548223373973,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/19","GBENG",56286961,35,1183,27,888,0.0583262890955199,0.0133548223373973,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/20","GBENG",56286961,36,1283,28,988,0.0576773187840998,0.0127566640010032,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/21","GBENG",56286961,38,1305,30,1010,0.0567049808429119,0.0125480780055339,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/22","GBENG",56286961,38,1305,23,777,0.0567049808429119,0.0125480780055339,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/23","GBENG",56286961,39,1325,21,710,0.0581132075471698,0.0125972842445848,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/24","GBENG",56286961,39,1325,20,660,0.0581132075471698,0.0125972842445848,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/25","GBENG",56286961,41,1435,20,689,0.0564459930313589,0.0119404881247994,NA,NA,0,0,0,0,0,0
"2020/05/26","GBENG",56286961,41,1435,18,633,0.0564459930313589,0.0119404881247994,NA,NA,0,0,0,0,0,0
"2020/05/27","GBENG",56286961,41,1435,18,633,0.0564459930313589,0.0119404881247994,NA,NA,0,0,0,0,0,0
"2020/05/28","GBENG",56286961,41,1435,14,475,0.0564459930313589,0.0119404881247994,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/29","GBENG",56286961,41,1435,9,368,0.0564459930313589,0.0119404881247994,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/30","GBENG",56286961,41,1435,9,368,0.0564459930313589,0.0119404881247994,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/31","GBENG",56286961,42,1515,9,348,0.0541254125412541,0.0113935526392544,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/01","GBENG",56286961,44,1545,9,362,0.0530744336569579,0.0111785237699576,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","GBENG",56286961,46,1579,11,396,0.0576314122862571,0.0114946845605774,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","GBENG",56286961,46,1579,10,296,0.0576314122862571,0.0114946845605774,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/04","GBENG",56286961,46,1579,8,274,0.0576314122862571,0.0114946845605774,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/05","GBENG",56286961,58,1924,20,619,0.0571725571725572,0.0103742204735695,NA,NA,0,0,0,0,0.00525394045534151,0.00592964541452244
"2020/06/06","GBENG",56286961,76,2434,37,1109,0.056696795398521,0.00918740190796789,NA,NA,0,0,0,0,0.00282485875706215,0.00319205174805554
"2020/06/07","GBENG",56286961,85,2770,46,1445,0.0548736462093863,0.00848076545548471,NA,NA,0,0,0,0,0.00232919254658385,0.00263260976384228
"2020/06/08","GBENG",56286961,102,3145,61,1710,0.0642289348171701,0.00856816718722571,NA,NA,0,0,0,0,0.00326157860404436,0.00285418117920888
"2020/06/09","GBENG",56286961,143,4505,102,3070,0.0612652608213097,0.00700292187972172,NA,NA,0,0,0,0,0.00211939244083363,0.0016940379618264
"2020/06/10","GBENG",56286961,166,5052,125,3617,0.059778305621536,0.00653737434670657,NA,NA,0.000893122953259899,0.00101019377666027,0.000127588993322843,0.00038196360814434,0.00245474071801166,0.00169892821344331
"2020/06/11","GBENG",56286961,168,5064,127,3629,0.0596366508688784,0.0065223742165428,NA,NA,0.000889943636902996,0.00100659931614138,0.000127134805271857,0.000380603990257846,0.00245700245700246,0.00170049163722176
"2020/06/12","GBENG",56286961,171,5116,130,3681,0.0596168881939015,0.00648813511474191,NA,NA,0.000876424189307625,0.000991314417900623,0.000125203455615375,0.000374822462837406,0.00241837968561064,0.00167379321535962
"2020/06/13","GBENG",56286961,172,5162,132,3739,0.0590856257264626,0.00643213368409746,NA,NA,0.000861821315713875,0.000974804380884031,0.000123117330816268,0.000368577600898136,0.0023767082590612,0.00164498621518192
"2020/06/14","GBENG",56286961,172,5162,131,3659,0.0590856257264626,0.00643213368409746,NA,NA,0.000882093501911203,0.000997724088582947,0.000126013357415886,0.000377246918749859,0.00243457090687766,0.0016849857038681
