"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/07/26","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/27","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/28","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/30","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/01","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/02","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/03","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/04","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/05","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/06","GBWLS",3152879,6,105,1,7,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/07","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/09","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/10","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/11","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/13","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/14","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/15","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/16","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/17","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/18","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/19","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/20","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/21","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/22","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/23","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/24","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/25","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/26","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/27","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/28","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/29","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/30","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/31","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/01","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/03","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/05","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/06","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/07","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/08","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/09","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/10","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/11","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/12","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/13","GBWLS",3152879,6,105,0,0,0.0380952380952381,0.0366146447649092,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/14","GBWLS",3152879,5,92,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","GBWLS",3152879,4,72,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/16","GBWLS",3152879,4,72,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/17","GBWLS",3152879,4,72,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/18","GBWLS",3152879,4,72,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/19","GBWLS",3152879,4,72,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/20","GBWLS",3152879,4,72,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/21","GBWLS",3152879,3,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/22","GBWLS",3152879,3,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/23","GBWLS",3152879,3,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/24","GBWLS",3152879,3,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/25","GBWLS",3152879,3,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/26","GBWLS",3152879,3,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/27","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/29","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/30","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/01","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/02","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/03","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/05","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/06","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/07","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/08","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/09","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/10","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/12","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/13","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/14","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/15","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/17","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/18","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/19","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/20","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/21","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/22","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/23","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/24","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/25","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/26","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/27","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/28","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/29","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/30","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/31","GBWLS",3152879,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/01","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/02","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/03","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/04","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/05","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/06","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/07","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/08","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/09","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/10","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/11","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/12","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/13","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/14","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/15","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/16","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/17","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/18","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/19","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/20","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/21","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/22","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/23","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/24","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/25","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/26","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/27","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/28","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/29","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/11/30","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/01","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/02","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/03","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/04","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/05","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/06","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/07","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/08","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/09","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/10","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/11","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/12","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/13","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/14","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/15","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/16","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/17","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/18","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/19","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/20","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/21","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/22","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/23","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/24","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/25","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/26","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/27","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/28","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/29","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/30","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/12/31","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/01","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/02","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/03","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/04","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/05","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/06","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/07","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/08","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/09","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/10","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/11","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/12","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/13","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/14","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/15","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/16","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/17","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/18","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/19","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/20","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/21","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/22","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/23","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/24","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/25","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/26","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/27","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/28","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/29","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/30","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/01/31","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/01","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/02","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/03","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/04","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/05","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/06","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/07","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/08","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/09","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/10","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/11","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/12","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/13","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/14","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/15","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/16","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/17","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/18","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/19","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/20","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/21","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/22","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/23","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/24","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/25","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/26","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/27","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/02/28","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/01","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/02","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/03","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/04","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/05","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/06","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/07","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/08","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/09","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/10","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/11","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/12","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/13","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/14","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/15","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/16","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/17","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/18","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/03/19","GBWLS",3152879,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
