"date","ISO2","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2023/03/15","GB",66647112,100,3138,100,3138,0.533779477374124,0.51632534558231,0.551233609165938,0.00948830904778041,0.00599056762628639,0.0129860504692744,0.0183923705722071,0.0135321287040658,0.0232526124403484,0.0102465577969901,0.00671460731309081,0.0137785082808893,0.00146379397099858,0.000122932276042686,0.00280465566595448,0.0161290322580645,0.0116495539870393,0.0206085105290898
"2023/03/16","GB",66647112,100,3138,100,3138,0.533779477374124,0.51632534558231,0.551233609165938,0.00948830904778041,0.00599056762628639,0.0129860504692744,0.0183923705722071,0.0135321287040658,0.0232526124403484,0.0102465577969901,0.00671460731309081,0.0137785082808893,0.00146379397099858,0.000122932276042686,0.00280465566595448,0.0161290322580645,0.0116495539870393,0.0206085105290898
"2023/03/17","GB",66647112,100,3138,100,3138,0.533779477374124,0.51632534558231,0.551233609165938,0.00948830904778041,0.00599056762628639,0.0129860504692744,0.0183923705722071,0.0135321287040658,0.0232526124403484,0.0102465577969901,0.00671460731309081,0.0137785082808893,0.00146379397099858,0.000122932276042686,0.00280465566595448,0.0161290322580645,0.0116495539870393,0.0206085105290898
"2023/03/18","GB",66647112,100,3138,100,3138,0.533779477374124,0.51632534558231,0.551233609165938,0.00948830904778041,0.00599056762628639,0.0129860504692744,0.0183923705722071,0.0135321287040658,0.0232526124403484,0.0102465577969901,0.00671460731309081,0.0137785082808893,0.00146379397099858,0.000122932276042686,0.00280465566595448,0.0161290322580645,0.0116495539870393,0.0206085105290898
"2023/03/19","GB",66647112,100,3138,100,3138,0.533779477374124,0.51632534558231,0.551233609165938,0.00948830904778041,0.00599056762628639,0.0129860504692744,0.0183923705722071,0.0135321287040658,0.0232526124403484,0.0102465577969901,0.00671460731309081,0.0137785082808893,0.00146379397099858,0.000122932276042686,0.00280465566595448,0.0161290322580645,0.0116495539870393,0.0206085105290898
"2023/03/20","GB",66647112,100,2694,100,2694,0.549368968077209,0.530580476907571,0.568157459246846,0.00995222929936306,0.00607048847233274,0.0138339701263934,0.0175368672777999,0.0124007858660011,0.0226729486895987,0.0138111235535648,0.0093917950098302,0.0182304520972993,0.00197301765050925,0.000292673026421079,0.00365336227459743,0.0155902004454343,0.0109121692992151,0.0202682315916535
"2023/03/21","GB",66647112,100,2694,100,2694,0.549368968077209,0.530580476907571,0.568157459246846,0.00995222929936306,0.00607048847233274,0.0138339701263934,0.0175368672777999,0.0124007858660011,0.0226729486895987,0.0138111235535648,0.0093917950098302,0.0182304520972993,0.00197301765050925,0.000292673026421079,0.00365336227459743,0.0155902004454343,0.0109121692992151,0.0202682315916535
"2023/03/22","GB",66647112,100,2694,100,2694,0.549368968077209,0.530580476907571,0.568157459246846,0.00995222929936306,0.00607048847233274,0.0138339701263934,0.0175368672777999,0.0124007858660011,0.0226729486895987,0.0138111235535648,0.0093917950098302,0.0182304520972993,0.00197301765050925,0.000292673026421079,0.00365336227459743,0.0155902004454343,0.0109121692992151,0.0202682315916535
"2023/03/23","GB",66647112,100,2694,100,2694,0.549368968077209,0.530580476907571,0.568157459246846,0.00995222929936306,0.00607048847233274,0.0138339701263934,0.0175368672777999,0.0124007858660011,0.0226729486895987,0.0138111235535648,0.0093917950098302,0.0182304520972993,0.00197301765050925,0.000292673026421079,0.00365336227459743,0.0155902004454343,0.0109121692992151,0.0202682315916535
"2023/03/24","GB",66647112,100,2694,100,2694,0.549368968077209,0.530580476907571,0.568157459246846,0.00995222929936306,0.00607048847233274,0.0138339701263934,0.0175368672777999,0.0124007858660011,0.0226729486895987,0.0138111235535648,0.0093917950098302,0.0182304520972993,0.00197301765050925,0.000292673026421079,0.00365336227459743,0.0155902004454343,0.0109121692992151,0.0202682315916535
