p_cases,p_cases_low,p_cases_high,days
49.9440089585666,48.6052066011251,51.2828113160081,1126
51.011077896958,49.7118430237895,52.3103127701265,1127
51.011077896958,49.7118430237895,52.3103127701265,1128
50.8275493860117,49.520388371067,52.1347104009564,1129
50.8275493860117,49.520388371067,52.1347104009564,1130
50.8275493860117,49.520388371067,52.1347104009564,1131
51.4037680088659,50.0724318084722,52.7351042092596,1132
51.4037680088659,50.0724318084722,52.7351042092596,1133
52.2345875287052,50.9334075726746,53.5357674847358,1134
52.2345875287052,50.9334075726746,53.5357674847358,1135
52.0597229717575,50.7464622655213,53.3729836779937,1136
52.0597229717575,50.7464622655213,53.3729836779937,1137
52.0597229717575,50.7464622655213,53.3729836779937,1138
53.0349596619285,51.679256901298,54.390662422559,1139
53.0349596619285,51.679256901298,54.390662422559,1140
52.5617397714707,51.2330994178284,53.890380125113,1141
52.5617397714707,51.2330994178284,53.890380125113,1142
53.3229994187173,51.9618997847414,54.6840990526932,1143
53.3229994187173,51.9618997847414,54.6840990526932,1144
53.3229994187173,51.9618997847414,54.6840990526932,1145
53.6899255982304,52.3040539766403,55.0757972198206,1146
53.6899255982304,52.3040539766403,55.0757972198206,1147
53.3988060851146,52.0420454800606,54.7555666901686,1148
53.3988060851146,52.0420454800606,54.7555666901686,1149
52.9435163086714,51.5638737488339,54.3231588685089,1150
52.9435163086714,51.5638737488339,54.3231588685089,1151
52.9435163086714,51.5638737488339,54.3231588685089,1152
52.6186579378069,51.2188899574433,54.0184259181705,1153
