date,p_infected,p_infected_low,p_infected_high,p_fatalities,p_fatalities_low,p_fatalities_high,p_hospital,p_hospital_low,p_hospital_high,p_recent,p_recent_low,p_recent_high,p_daily,p_daily_low,p_daily_high,p_active,p_active_low,p_active_high
2022/09/05,60.4347826086956,58.6820617419098,62.1875034754815,0.254823443756826,0.0662917352022796,0.443355152311372,1.79726815240834,1.30359699752915,2.29093930728753,0.53781512605042,0.27500014955859,0.80063010254225,0.0768307322929172,0,0.176395387091694,1.77257525083612,1.29960784077771,2.24554266089454
2022/09/06,60.4347826086956,58.6820617419098,62.1875034754815,0.254823443756826,0.0662917352022796,0.443355152311372,1.79726815240834,1.30359699752915,2.29093930728753,0.53781512605042,0.27500014955859,0.80063010254225,0.0768307322929172,0,0.176395387091694,1.77257525083612,1.29960784077771,2.24554266089454
2022/09/07,43.2784849425644,41.5674350854036,44.9895347997253,0.460374876685301,0.219775948057627,0.700973805312975,1.62197947699437,1.17153170238942,2.07242725159932,2.12294043092522,1.62003195556189,2.62584890628855,0.303277204417889,0.111436871647395,0.495117537188382,0.81351689612015,0.502091346095105,1.1249424461452
2022/09/08,43.2784849425644,41.5674350854036,44.9895347997253,0.460374876685301,0.219775948057627,0.700973805312975,1.62197947699437,1.17153170238942,2.07242725159932,2.12294043092522,1.62003195556189,2.62584890628855,0.303277204417889,0.111436871647395,0.495117537188382,0.81351689612015,0.502091346095105,1.1249424461452
2022/09/09,43.2784849425644,41.5674350854036,44.9895347997253,0.460374876685301,0.219775948057627,0.700973805312975,1.62197947699437,1.17153170238942,2.07242725159932,2.12294043092522,1.62003195556189,2.62584890628855,0.303277204417889,0.111436871647395,0.495117537188382,0.81351689612015,0.502091346095105,1.1249424461452
2022/09/10,43.2784849425644,41.5674350854036,44.9895347997253,0.460374876685301,0.219775948057627,0.700973805312975,1.62197947699437,1.17153170238942,2.07242725159932,2.12294043092522,1.62003195556189,2.62584890628855,0.303277204417889,0.111436871647395,0.495117537188382,0.81351689612015,0.502091346095105,1.1249424461452
2022/09/11,56.2093862815884,54.3618067420384,58.0569658211385,0.404858299595142,0.166091536351662,0.643625062838622,1.79506357516829,1.29182495116612,2.29830219917045,2.88808664259928,2.26442422928362,3.51174905591494,0.412583806085611,0.17387605138789,0.651291560783332,2.54545454545455,1.95679326971391,3.13411582119518
2022/09/12,56.2093862815884,54.3618067420384,58.0569658211385,0.404858299595142,0.166091536351662,0.643625062838622,1.79506357516829,1.29182495116612,2.29830219917045,2.88808664259928,2.26442422928362,3.51174905591494,0.412583806085611,0.17387605138789,0.651291560783332,2.54545454545455,1.95679326971391,3.13411582119518
2022/09/13,56.2093862815884,54.3618067420384,58.0569658211385,0.404858299595142,0.166091536351662,0.643625062838622,1.79506357516829,1.29182495116612,2.29830219917045,2.88808664259928,2.26442422928362,3.51174905591494,0.412583806085611,0.17387605138789,0.651291560783332,2.54545454545455,1.95679326971391,3.13411582119518
2022/09/14,50.192779530319,48.3580840906196,52.0274749700183,0.495238095238095,0.226695988384506,0.763780202091684,2.05714285714286,1.51414008389809,2.60014563038762,0.455660708026639,0.208530246798733,0.702791169254544,0.0650943868609484,0,0.158683984211179,1.75254118471784,1.27104595970694,2.23403640972874
2022/09/15,50.192779530319,48.3580840906196,52.0274749700183,0.495238095238095,0.226695988384506,0.763780202091684,2.05714285714286,1.51414008389809,2.60014563038762,0.455660708026639,0.208530246798733,0.702791169254544,0.0650943868609484,0,0.158683984211179,1.75254118471784,1.27104595970694,2.23403640972874
2022/09/16,50.192779530319,48.3580840906196,52.0274749700183,0.495238095238095,0.226695988384506,0.763780202091684,2.05714285714286,1.51414008389809,2.60014563038762,0.455660708026639,0.208530246798733,0.702791169254544,0.0650943868609484,0,0.158683984211179,1.75254118471784,1.27104595970694,2.23403640972874
2022/09/17,50.192779530319,48.3580840906196,52.0274749700183,0.495238095238095,0.226695988384506,0.763780202091684,2.05714285714286,1.51414008389809,2.60014563038762,0.455660708026639,0.208530246798733,0.702791169254544,0.0650943868609484,0,0.158683984211179,1.75254118471784,1.27104595970694,2.23403640972874
2022/09/18,56.3163300239644,54.5176287432073,58.1150313047215,0.361532899493854,0.137862025901159,0.585203773086549,1.59941839331152,1.1306237165401,2.06821307008295,1.5063334474495,1.0646134868582,1.9480534080408,0.215190492492786,0.0471453092607128,0.38323567572486,2.22142601218201,1.6746544119458,2.76819761241823
2022/09/19,56.3163300239644,54.5176287432073,58.1150313047215,0.361532899493854,0.137862025901159,0.585203773086549,1.59941839331152,1.1306237165401,2.06821307008295,1.5063334474495,1.0646134868582,1.9480534080408,0.215190492492786,0.0471453092607128,0.38323567572486,2.22142601218201,1.6746544119458,2.76819761241823
2022/09/20,56.3163300239644,54.5176287432073,58.1150313047215,0.361532899493854,0.137862025901159,0.585203773086549,1.59941839331152,1.1306237165401,2.06821307008295,1.5063334474495,1.0646134868582,1.9480534080408,0.215190492492786,0.0471453092607128,0.38323567572486,2.22142601218201,1.6746544119458,2.76819761241823
2022/09/21,53.4327323162275,51.6122161801395,55.2532484523155,0.410600970511385,0.168454426073786,0.652747514948984,1.15030674846626,0.741056648376486,1.55955684855603,2.01109570041609,1.49875921764385,2.52343218318833,0.287299385773727,0.0919585456697864,0.482640225877668,1.15424973767051,0.762715354141237,1.54578412119979
2022/09/22,53.4327323162275,51.6122161801395,55.2532484523155,0.410600970511385,0.168454426073786,0.652747514948984,1.15030674846626,0.741056648376486,1.55955684855603,2.01109570041609,1.49875921764385,2.52343218318833,0.287299385773727,0.0919585456697864,0.482640225877668,1.15424973767051,0.762715354141237,1.54578412119979
